"Plot Title: 20089046"
"#"	"Date Time, GMT-04:00"	"Full Range, μS/cm (LGR S/N: 20089046, SEN S/N: 20089046)"	"Temp, °C (LGR S/N: 20089046, SEN S/N: 20089046)"	"SpC, μS/cm (LGR S/N: 20089046)"	"Coupler Detached (LGR S/N: 20089046)"	"Coupler Attached (LGR S/N: 20089046)"	"Stopped (LGR S/N: 20089046)"	"End Of File (LGR S/N: 20089046)"
2062	11/17/17 06:39:05 PM	704.4	15.02	1,144.4				
2063	11/17/17 06:44:05 PM	704.4	15.01	1,144.6				
2064	11/17/17 06:49:05 PM	704.8	15.01	1,145.2				
2065	11/17/17 06:54:05 PM	704.8	15.01	1,145.1				
2066	11/17/17 06:59:05 PM	704.4	15.01	1,144.4				
2067	11/17/17 07:04:05 PM	704.4	15.01	1,144.3				
2068	11/17/17 07:09:05 PM	704.4	15.01	1,144.2				
2069	11/17/17 07:14:05 PM	704.4	15.01	1,144.1				
2070	11/17/17 07:19:05 PM	704.4	15.02	1,143.8				
2071	11/17/17 07:24:05 PM	704.8	15.01	1,144.6				
2072	11/17/17 07:29:05 PM	704.4	15.01	1,143.9				
2073	11/17/17 07:34:05 PM	704.8	15.01	1,144.5				
2074	11/17/17 07:39:05 PM	704.4	15.02	1,143.5				
2075	11/17/17 07:44:05 PM	704.0	15.02	1,142.8				
2076	11/17/17 07:49:05 PM	704.4	15.03	1,143.1				
2077	11/17/17 07:54:05 PM	704.4	15.03	1,143.0				
2078	11/17/17 07:59:05 PM	704.0	15.02	1,142.6				
2079	11/17/17 08:04:05 PM	704.0	15.03	1,142.2				
2080	11/17/17 08:09:05 PM	704.0	15.03	1,142.1				
2081	11/17/17 08:14:05 PM	704.4	15.03	1,142.7				
2082	11/17/17 08:19:05 PM	704.0	15.03	1,142.0				
2083	11/17/17 08:24:05 PM	704.0	15.04	1,141.6				
2084	11/17/17 08:29:05 PM	704.0	15.03	1,141.8				
2085	11/17/17 08:34:05 PM	704.4	15.03	1,142.4				
2086	11/17/17 08:39:05 PM	704.0	15.04	1,141.4				
2087	11/17/17 08:44:05 PM	704.0	15.03	1,141.6				
2088	11/17/17 08:49:05 PM	704.0	15.04	1,141.3				
2089	11/17/17 08:54:05 PM	704.0	15.04	1,141.2				
2090	11/17/17 08:59:05 PM	704.0	15.04	1,141.1				
2091	11/17/17 09:04:05 PM	704.0	15.04	1,141.0				
2092	11/17/17 09:09:05 PM	704.0	15.04	1,141.0				
2093	11/17/17 09:14:05 PM	703.6	15.04	1,140.2				
2094	11/17/17 09:19:05 PM	704.0	15.04	1,140.8				
2095	11/17/17 09:24:05 PM	703.6	15.04	1,140.1				
2096	11/17/17 09:29:05 PM	703.6	15.05	1,139.7				
2097	11/17/17 09:34:05 PM	703.2	15.05	1,139.0				
2098	11/17/17 09:39:05 PM	703.2	15.05	1,139.0				
2099	11/17/17 09:44:05 PM	703.2	15.05	1,138.9				
2100	11/17/17 09:49:05 PM	703.2	15.05	1,138.8				
2101	11/17/17 09:54:05 PM	703.2	15.05	1,138.7				
2102	11/17/17 09:59:05 PM	703.2	15.05	1,138.7				
2103	11/17/17 10:04:05 PM	703.2	15.05	1,138.6				
2104	11/17/17 10:09:05 PM	703.2	15.05	1,138.5				
2105	11/17/17 10:14:05 PM	703.2	15.05	1,138.4				
2106	11/17/17 10:19:05 PM	703.2	15.05	1,138.4				
2107	11/17/17 10:24:05 PM	703.2	15.05	1,138.3				
2108	11/17/17 10:29:05 PM	703.2	15.05	1,138.2				
2109	11/17/17 10:34:05 PM	703.2	15.05	1,138.2				
2110	11/17/17 10:39:05 PM	703.2	15.05	1,138.1				
2111	11/17/17 10:44:05 PM	703.6	15.05	1,138.7				
2112	11/17/17 10:49:05 PM	703.6	15.05	1,138.6				
2113	11/17/17 10:54:05 PM	703.2	15.05	1,137.9				
2114	11/17/17 10:59:05 PM	703.2	15.07	1,137.2				
2115	11/17/17 11:04:05 PM	703.6	15.07	1,137.8				
2116	11/17/17 11:09:05 PM	703.2	15.05	1,137.6				
2117	11/17/17 11:14:05 PM	703.6	15.07	1,137.7				
2118	11/17/17 11:19:05 PM	703.6	15.07	1,137.6				
2119	11/17/17 11:24:05 PM	703.2	15.05	1,137.4				
2120	11/17/17 11:29:05 PM	704.0	15.07	1,138.1				
2121	11/17/17 11:34:05 PM	703.6	15.05	1,137.9				
2122	11/17/17 11:39:05 PM	704.0	15.05	1,138.5				
2123	11/17/17 11:44:05 PM	704.0	15.04	1,138.7				
2124	11/17/17 11:49:05 PM	704.0	15.04	1,138.6				
2125	11/17/17 11:54:05 PM	704.4	15.04	1,139.2				
2126	11/17/17 11:59:05 PM	704.0	15.04	1,138.5				
2127	11/18/17 12:04:05 AM	704.4	15.05	1,138.8				
2128	11/18/17 12:09:05 AM	704.4	15.04	1,139.0				
2129	11/18/17 12:14:05 AM	704.0	15.03	1,138.6				
2130	11/18/17 12:19:05 AM	704.4	15.04	1,138.8				
2131	11/18/17 12:24:05 AM	704.7	15.04	1,139.3				
2132	11/18/17 12:29:05 AM	705.1	15.04	1,139.8				
2133	11/18/17 12:34:05 AM	705.1	15.04	1,139.8				
2134	11/18/17 12:39:05 AM	705.1	15.04	1,139.7				
2135	11/18/17 12:44:05 AM	705.1	15.03	1,139.9				
2136	11/18/17 12:49:05 AM	705.5	15.04	1,140.2				
2137	11/18/17 12:54:05 AM	705.9	15.04	1,140.8				
2138	11/18/17 12:59:05 AM	705.9	15.04	1,140.7				
2139	11/18/17 01:04:05 AM	706.3	15.04	1,141.3				
2140	11/18/17 01:09:05 AM	706.3	15.04	1,141.2				
2141	11/18/17 01:14:05 AM	707.1	15.04	1,142.4				
2142	11/18/17 01:19:05 AM	707.1	15.05	1,142.1				
2143	11/18/17 01:24:05 AM	707.4	15.04	1,142.7				
2144	11/18/17 01:29:05 AM	707.4	15.04	1,142.7				
2145	11/18/17 01:34:05 AM	708.2	15.04	1,143.9				
2146	11/18/17 01:39:05 AM	708.2	15.04	1,143.8				
2147	11/18/17 01:44:05 AM	708.2	15.05	1,143.5				
2148	11/18/17 01:49:05 AM	708.6	15.05	1,144.0				
2149	11/18/17 01:54:05 AM	709.0	15.04	1,144.9				
2150	11/18/17 01:59:05 AM	709.4	15.05	1,145.2				
2151	11/18/17 02:04:05 AM	709.4	15.04	1,145.4				
2152	11/18/17 02:09:05 AM	709.4	15.04	1,145.3				
2153	11/18/17 02:14:05 AM	709.4	15.04	1,145.2				
2154	11/18/17 02:19:05 AM	709.4	15.03	1,145.5				
2155	11/18/17 02:24:05 AM	710.2	15.03	1,146.7				
2156	11/18/17 02:29:05 AM	710.2	15.03	1,146.6				
2157	11/18/17 02:34:05 AM	710.2	15.02	1,146.8				
2158	11/18/17 02:39:05 AM	710.2	15.02	1,146.7				
2159	11/18/17 02:44:05 AM	710.2	15.02	1,146.7				
2160	11/18/17 02:49:05 AM	710.2	15.01	1,146.9				
2161	11/18/17 02:54:05 AM	710.6	15.01	1,147.4				
2162	11/18/17 02:59:05 AM	710.6	15.01	1,147.4				
2163	11/18/17 03:04:05 AM	710.6	15.01	1,147.3				
2164	11/18/17 03:09:05 AM	710.6	15.01	1,147.2				
2165	11/18/17 03:14:05 AM	710.6	15.01	1,147.1				
2166	11/18/17 03:19:05 AM	710.6	15.01	1,147.1				
2167	11/18/17 03:24:05 AM	710.6	15.01	1,147.0				
2168	11/18/17 03:29:05 AM	710.6	15.01	1,146.9				
2169	11/18/17 03:34:05 AM	710.9	15.01	1,147.3				
2170	11/18/17 03:39:05 AM	710.9	15.01	1,147.3				
2171	11/18/17 03:44:05 AM	710.6	15.02	1,146.4				
2172	11/18/17 03:49:05 AM	710.6	15.01	1,146.6				
2173	11/18/17 03:54:05 AM	710.6	15.01	1,146.6				
2174	11/18/17 03:59:05 AM	710.6	15.01	1,146.5				
2175	11/18/17 04:04:05 AM	710.6	14.99	1,147.0				
2176	11/18/17 04:09:05 AM	710.2	14.99	1,146.3				
2177	11/18/17 04:14:05 AM	710.2	15.01	1,145.6				
2178	11/18/17 04:19:05 AM	710.2	15.01	1,145.5				
2179	11/18/17 04:24:05 AM	710.2	15.02	1,145.2				
2180	11/18/17 04:29:05 AM	710.2	14.99	1,146.0				
2181	11/18/17 04:34:05 AM	709.8	15.01	1,144.7				
2182	11/18/17 04:39:05 AM	709.0	15.01	1,143.3				
2183	11/18/17 04:44:05 AM	708.2	15.01	1,142.0				
2184	11/18/17 04:49:05 AM	708.2	15.01	1,141.9				
2185	11/18/17 04:54:05 AM	708.2	15.01	1,141.8				
2186	11/18/17 04:59:05 AM	707.5	15.01	1,140.6				
2187	11/18/17 05:04:05 AM	707.1	15.01	1,139.9				
2188	11/18/17 05:09:05 AM	707.5	14.99	1,141.0				
2189	11/18/17 05:14:05 AM	707.1	15.01	1,139.7				
2190	11/18/17 05:19:05 AM	706.7	14.99	1,139.6				
2191	11/18/17 05:24:05 AM	706.7	15.01	1,139.0				
2192	11/18/17 05:29:05 AM	706.7	14.99	1,139.4				
2193	11/18/17 05:34:05 AM	706.3	15.01	1,138.2				
2194	11/18/17 05:39:05 AM	706.3	15.01	1,138.1				
2195	11/18/17 05:44:05 AM	706.3	15.01	1,138.0				
2196	11/18/17 05:49:05 AM	707.9	15.01	1,140.5				
2197	11/18/17 05:54:05 AM	708.2	15.02	1,140.6				
2198	11/18/17 05:59:05 AM	707.9	15.02	1,140.1				
2199	11/18/17 06:04:05 AM	708.2	15.02	1,140.5				
2200	11/18/17 06:09:05 AM	708.2	15.03	1,140.1				
2201	11/18/17 06:14:05 AM	708.2	15.03	1,140.1				
2202	11/18/17 06:19:05 AM	708.2	15.03	1,140.0				
2203	11/18/17 06:24:05 AM	708.2	15.03	1,139.9				
2204	11/18/17 06:29:05 AM	708.2	15.04	1,139.6				
2205	11/18/17 06:34:05 AM	708.2	15.04	1,139.5				
2206	11/18/17 06:39:05 AM	708.2	15.04	1,139.4				
2207	11/18/17 06:44:05 AM	707.8	15.04	1,138.7				
2208	11/18/17 06:49:05 AM	707.8	15.04	1,138.6				
2209	11/18/17 06:54:05 AM	707.4	15.05	1,137.6				
2210	11/18/17 06:59:05 AM	707.4	15.05	1,137.6				
2211	11/18/17 07:04:05 AM	707.4	15.04	1,137.8				
2212	11/18/17 07:09:05 AM	707.4	15.05	1,137.4				
2213	11/18/17 07:14:05 AM	707.4	15.05	1,137.3				
2214	11/18/17 07:19:05 AM	707.4	15.07	1,136.7				
2215	11/18/17 07:24:05 AM	707.4	15.07	1,136.6				
2216	11/18/17 07:29:05 AM	707.0	15.07	1,135.9				
2217	11/18/17 07:34:05 AM	707.4	15.07	1,136.5				
2218	11/18/17 07:39:05 AM	707.4	15.07	1,136.4				
2219	11/18/17 07:44:05 AM	707.0	15.07	1,135.7				
2220	11/18/17 07:49:05 AM	707.4	15.08	1,136.0				
2221	11/18/17 07:54:05 AM	707.4	15.07	1,136.2				
2222	11/18/17 07:59:05 AM	707.4	15.07	1,136.1				
2223	11/18/17 08:04:05 AM	707.4	15.08	1,135.8				
2224	11/18/17 08:09:05 AM	707.4	15.07	1,136.0				
2225	11/18/17 08:14:05 AM	707.0	15.08	1,135.0				
2226	11/18/17 08:19:05 AM	707.4	15.08	1,135.6				
2227	11/18/17 08:24:05 AM	707.4	15.09	1,135.2				
2228	11/18/17 08:29:05 AM	707.4	15.09	1,135.1				
2229	11/18/17 08:34:05 AM	707.4	15.10	1,134.8				
2230	11/18/17 08:39:05 AM	707.4	15.10	1,134.7				
2231	11/18/17 08:44:05 AM	707.4	15.10	1,134.6				
2232	11/18/17 08:49:05 AM	707.4	15.11	1,134.3				
2233	11/18/17 08:54:05 AM	707.4	15.11	1,134.2				
2234	11/18/17 08:59:05 AM	707.4	15.11	1,134.1				
2235	11/18/17 09:04:05 AM	707.4	15.11	1,134.1				
2236	11/18/17 09:09:05 AM	707.4	15.11	1,134.0				
2237	11/18/17 09:14:05 AM	707.4	15.12	1,133.6				
2238	11/18/17 09:19:05 AM	707.4	15.12	1,133.6				
2239	11/18/17 09:24:05 AM	707.4	15.14	1,132.9				
2240	11/18/17 09:29:05 AM	707.4	15.14	1,132.9				
2241	11/18/17 09:34:05 AM	707.8	15.15	1,133.2				
2242	11/18/17 09:39:05 AM	707.4	15.15	1,132.4				
2243	11/18/17 09:44:05 AM	707.4	15.15	1,132.4				
2244	11/18/17 09:49:05 AM	707.4	15.16	1,132.0				
2245	11/18/17 09:54:05 AM	707.4	15.16	1,131.9				
2246	11/18/17 09:59:05 AM	707.7	15.16	1,132.4				
2247	11/18/17 10:04:05 AM	707.7	15.17	1,132.0				
2248	11/18/17 10:09:05 AM	707.7	15.17	1,131.9				
2249	11/18/17 10:14:05 AM	707.7	15.18	1,131.6				
2250	11/18/17 10:19:05 AM	707.7	15.18	1,131.5				
2251	11/18/17 10:24:05 AM	708.1	15.18	1,132.1				
2252	11/18/17 10:29:05 AM	707.7	15.21	1,130.5				
2253	11/18/17 10:34:05 AM	708.1	15.21	1,131.1				
2254	11/18/17 10:39:05 AM	708.1	15.22	1,130.7				
2255	11/18/17 10:44:05 AM	708.1	15.22	1,130.7				
2256	11/18/17 10:49:05 AM	708.1	15.22	1,130.6				
2257	11/18/17 10:54:05 AM	707.7	15.21	1,130.2				
2258	11/18/17 10:59:05 AM	707.7	15.21	1,130.1				
2259	11/18/17 11:04:05 AM	707.7	15.21	1,130.0				
2260	11/18/17 11:09:05 AM	708.1	15.23	1,130.0				
2261	11/18/17 11:14:05 AM	708.1	15.24	1,129.7				
2262	11/18/17 11:19:05 AM	708.1	15.25	1,129.3				
2263	11/18/17 11:24:05 AM	708.1	15.25	1,129.3				
2264	11/18/17 11:29:05 AM	708.1	15.24	1,129.5				
2265	11/18/17 11:34:05 AM	708.1	15.24	1,129.4				
2266	11/18/17 11:39:05 AM	708.1	15.25	1,129.0				
2267	11/18/17 11:44:05 AM	707.7	15.24	1,128.6				
2268	11/18/17 11:49:05 AM	707.3	15.20	1,129.0				
2269	11/18/17 11:54:05 AM	707.0	15.16	1,129.6				
2270	11/18/17 11:59:05 AM	706.2	15.15	1,128.5				
2271	11/18/17 12:04:05 PM	706.2	15.14	1,128.7				
2272	11/18/17 12:09:05 PM	705.8	15.12	1,128.5				
2273	11/18/17 12:14:05 PM	705.5	15.09	1,128.8				
2274	11/18/17 12:19:05 PM	705.1	15.07	1,128.6				
2275	11/18/17 12:24:05 PM	705.1	15.05	1,129.1				
2276	11/18/17 12:29:05 PM	704.7	15.04	1,128.7				
2277	11/18/17 12:34:05 PM	704.4	15.03	1,128.4				
2278	11/18/17 12:39:05 PM	704.4	15.02	1,128.6				
2279	11/18/17 12:44:05 PM	704.0	15.02	1,127.9				
2280	11/18/17 12:49:05 PM	703.6	14.99	1,128.0				
2281	11/18/17 12:54:05 PM	703.6	14.98	1,128.2				
2282	11/18/17 12:59:05 PM	703.6	14.98	1,128.2				
2283	11/18/17 01:04:05 PM	703.3	14.97	1,127.9				
2284	11/18/17 01:09:05 PM	703.3	14.96	1,128.1				
2285	11/18/17 01:14:05 PM	703.3	14.96	1,128.0				
2286	11/18/17 01:19:05 PM	703.3	14.96	1,127.9				
2287	11/18/17 01:24:05 PM	703.3	14.95	1,128.2				
2288	11/18/17 01:29:05 PM	702.9	14.93	1,128.0				
2289	11/18/17 01:34:05 PM	702.5	14.92	1,127.6				
2290	11/18/17 01:39:05 PM	702.5	14.92	1,127.5				
2291	11/18/17 01:44:05 PM	702.1	14.91	1,127.0				
2292	11/18/17 01:49:05 PM	702.2	14.90	1,127.4				
2293	11/18/17 01:54:05 PM	702.2	14.89	1,127.6				
2294	11/18/17 01:59:05 PM	701.8	14.89	1,126.9				
2295	11/18/17 02:04:05 PM	701.8	14.86	1,127.7				
2296	11/18/17 02:09:05 PM	700.7	14.84	1,126.4				
2297	11/18/17 02:14:05 PM	701.0	14.86	1,126.2				
2298	11/18/17 02:19:05 PM	701.0	14.85	1,126.4				
2299	11/18/17 02:24:05 PM	701.0	14.84	1,126.6				
2300	11/18/17 02:29:05 PM	700.6	14.85	1,125.6				
2301	11/18/17 02:34:05 PM	700.6	14.85	1,125.6				
2302	11/18/17 02:39:05 PM	700.6	14.85	1,125.5				
2303	11/18/17 02:44:05 PM	700.7	14.84	1,125.9				
2304	11/18/17 02:49:05 PM	700.7	14.84	1,125.8				
2305	11/18/17 02:54:05 PM	700.7	14.83	1,126.0				
2306	11/18/17 02:59:05 PM	701.0	14.83	1,126.4				
2307	11/18/17 03:04:05 PM	701.0	14.84	1,126.1				
2308	11/18/17 03:09:05 PM	700.7	14.83	1,125.8				
2309	11/18/17 03:14:05 PM	699.9	14.83	1,124.4				
2310	11/18/17 03:19:05 PM	699.1	14.80	1,123.9				
2311	11/18/17 03:24:05 PM	699.9	14.80	1,125.1				
2312	11/18/17 03:29:05 PM	700.3	14.84	1,124.6				
2313	11/18/17 03:34:05 PM	699.9	14.80	1,125.0				
2314	11/18/17 03:39:05 PM	699.5	14.79	1,124.5				
2315	11/18/17 03:44:05 PM	699.2	14.77	1,124.5				
2316	11/18/17 03:49:05 PM	699.2	14.78	1,124.2				
2317	11/18/17 03:54:05 PM	697.2	14.76	1,121.4				
2318	11/18/17 03:59:05 PM	694.6	14.71	1,118.6				
2319	11/18/17 04:04:05 PM	694.2	14.71	1,117.9				
2320	11/18/17 04:09:05 PM	694.6	14.72	1,118.2				
2321	11/18/17 04:14:05 PM	696.1	14.76	1,119.4				
2322	11/18/17 04:19:05 PM	695.7	14.75	1,118.9				
2323	11/18/17 04:24:05 PM	696.5	14.77	1,119.6				
2324	11/18/17 04:29:05 PM	696.8	14.77	1,120.0				
2325	11/18/17 04:34:05 PM	696.9	14.76	1,120.4				
2326	11/18/17 04:39:05 PM	696.1	14.73	1,119.9				
2327	11/18/17 04:44:05 PM	695.3	14.73	1,118.5				
2328	11/18/17 04:49:05 PM	693.8	14.67	1,117.7				
2329	11/18/17 04:54:05 PM	694.6	14.71	1,117.8				
2330	11/18/17 04:59:05 PM	694.6	14.71	1,117.7				
2331	11/18/17 05:04:05 PM	696.1	14.75	1,118.9				
2332	11/18/17 05:09:05 PM	696.1	14.72	1,119.7				
2333	11/18/17 05:14:05 PM	696.9	14.76	1,119.8				
2334	11/18/17 05:19:05 PM	697.6	14.77	1,120.6				
2335	11/18/17 05:24:05 PM	698.0	14.77	1,121.1				
2336	11/18/17 05:29:05 PM	698.0	14.78	1,120.8				
2337	11/18/17 05:34:05 PM	698.4	14.78	1,121.4				
2338	11/18/17 05:39:05 PM	698.4	14.78	1,121.3				
2339	11/18/17 05:44:05 PM	698.0	14.77	1,120.9				
2340	11/18/17 05:49:05 PM	698.8	14.79	1,121.5				
2341	11/18/17 05:54:05 PM	698.8	14.79	1,121.4				
2342	11/18/17 05:59:05 PM	699.2	14.77	1,122.6				
2343	11/18/17 06:04:05 PM	699.1	14.80	1,121.5				
2344	11/18/17 06:09:05 PM	699.1	14.82	1,120.9				
2345	11/18/17 06:14:05 PM	699.1	14.80	1,121.4				
2346	11/18/17 06:19:05 PM	699.9	14.82	1,122.0				
2347	11/18/17 06:24:05 PM	699.1	14.80	1,121.2				
2348	11/18/17 06:29:05 PM	699.1	14.79	1,121.4				
2349	11/18/17 06:34:05 PM	699.1	14.82	1,120.5				
2350	11/18/17 06:39:05 PM	699.9	14.83	1,121.4				
2351	11/18/17 06:44:05 PM	699.9	14.82	1,121.6				
2352	11/18/17 06:49:05 PM	699.9	14.83	1,121.3				
2353	11/18/17 06:54:05 PM	700.3	14.82	1,122.1				
2354	11/18/17 06:59:05 PM	699.2	14.77	1,121.7				
2355	11/18/17 07:04:05 PM	699.1	14.79	1,120.9				
2356	11/18/17 07:09:05 PM	699.1	14.80	1,120.6				
2357	11/18/17 07:14:05 PM	699.1	14.79	1,120.8				
2358	11/18/17 07:19:05 PM	699.5	14.82	1,120.5				
2359	11/18/17 07:24:05 PM	699.5	14.82	1,120.4				
2360	11/18/17 07:29:05 PM	699.5	14.82	1,120.4				
2361	11/18/17 07:34:05 PM	699.9	14.83	1,120.6				
2362	11/18/17 07:39:05 PM	699.5	14.83	1,119.9				
2363	11/18/17 07:44:05 PM	699.9	14.84	1,120.2				
2364	11/18/17 07:49:05 PM	699.5	14.82	1,120.1				
2365	11/18/17 07:54:05 PM	699.9	14.84	1,120.1				
2366	11/18/17 07:59:05 PM	699.5	14.80	1,120.5				
2367	11/18/17 08:04:05 PM	700.7	14.83	1,121.5				
2368	11/18/17 08:09:05 PM	701.0	14.83	1,121.9				
2369	11/18/17 08:14:05 PM	701.4	14.83	1,122.5				
2370	11/18/17 08:19:05 PM	701.8	14.79	1,124.1				
2371	11/18/17 08:24:05 PM	702.6	14.82	1,124.5				
2372	11/18/17 08:29:05 PM	703.4	14.83	1,125.4				
2373	11/18/17 08:34:05 PM	703.0	14.76	1,126.7				
2374	11/18/17 08:39:05 PM	704.1	14.82	1,126.7				
2375	11/18/17 08:44:05 PM	704.2	14.80	1,127.3				
2376	11/18/17 08:49:05 PM	705.3	14.83	1,128.2				
2377	11/18/17 08:54:05 PM	705.7	14.82	1,129.0				
2378	11/18/17 08:59:05 PM	705.7	14.80	1,129.5				
2379	11/18/17 09:04:05 PM	705.7	14.82	1,128.9				
2380	11/18/17 09:09:05 PM	705.7	14.82	1,128.8				
2381	11/18/17 09:14:05 PM	705.7	14.82	1,128.7				
2382	11/18/17 09:19:05 PM	705.3	14.80	1,128.6				
2383	11/18/17 09:24:05 PM	705.3	14.84	1,127.4				
2384	11/18/17 09:29:05 PM	704.1	14.83	1,125.7				
2385	11/18/17 09:34:05 PM	703.4	14.83	1,124.5				
2386	11/18/17 09:39:05 PM	703.0	14.85	1,123.2				
2387	11/18/17 09:44:05 PM	701.4	14.85	1,120.6				
2388	11/18/17 09:49:05 PM	699.9	14.86	1,117.9				
2389	11/18/17 09:54:05 PM	697.9	14.86	1,114.6				
2390	11/18/17 09:59:05 PM	696.0	14.88	1,110.9				
2391	11/18/17 10:04:05 PM	695.6	14.88	1,110.2				
2392	11/18/17 10:09:05 PM	692.9	14.91	1,105.0				
2393	11/18/17 10:14:05 PM	690.6	14.90	1,101.6				
2394	11/18/17 10:19:05 PM	689.8	14.91	1,099.9				
2395	11/18/17 10:24:05 PM	687.1	14.92	1,095.3				
2396	11/18/17 10:29:05 PM	684.8	14.91	1,091.8				
2397	11/18/17 10:34:05 PM	682.9	14.91	1,088.7				
2398	11/18/17 10:39:05 PM	680.9	14.91	1,085.5				
2399	11/18/17 10:44:05 PM	679.8	14.91	1,083.6				
2400	11/18/17 10:49:05 PM	679.4	14.92	1,082.7				
2401	11/18/17 10:54:05 PM	678.6	14.92	1,081.3				
2402	11/18/17 10:59:05 PM	679.8	14.93	1,082.9				
2403	11/18/17 11:04:05 PM	680.5	14.93	1,083.9				
2404	11/18/17 11:09:05 PM	682.1	14.93	1,086.4				
2405	11/18/17 11:14:05 PM	683.6	14.92	1,089.0				
2406	11/18/17 11:19:05 PM	685.2	14.92	1,091.5				
2407	11/18/17 11:24:05 PM	687.1	14.91	1,094.7				
2408	11/18/17 11:29:05 PM	688.7	14.90	1,097.4				
2409	11/18/17 11:34:05 PM	690.2	14.91	1,099.5				
2410	11/18/17 11:39:05 PM	692.1	14.91	1,102.5				
2411	11/18/17 11:44:05 PM	694.4	14.90	1,106.3				
2412	11/18/17 11:49:05 PM	696.4	14.91	1,109.2				
2413	11/18/17 11:54:05 PM	699.1	14.90	1,113.7				
2414	11/18/17 11:59:05 PM	701.4	14.90	1,117.2				
2415	11/19/17 12:04:05 AM	703.3	14.90	1,120.2				
2416	11/19/17 12:09:05 AM	705.6	14.89	1,124.1				
2417	11/19/17 12:14:05 AM	707.2	14.89	1,126.5				
2418	11/19/17 12:19:05 AM	707.6	14.90	1,126.8				
2419	11/19/17 12:24:05 AM	707.9	14.89	1,127.5				
2420	11/19/17 12:29:05 AM	708.0	14.88	1,127.9				
2421	11/19/17 12:34:05 AM	708.3	14.90	1,127.7				
2422	11/19/17 12:39:05 AM	708.3	14.90	1,127.7				
2423	11/19/17 12:44:05 AM	707.9	14.90	1,126.9				
2424	11/19/17 12:49:05 AM	708.3	14.88	1,128.1				
2425	11/19/17 12:54:05 AM	708.3	14.89	1,127.7				
2426	11/19/17 12:59:05 AM	708.3	14.90	1,127.4				
2427	11/19/17 01:04:05 AM	708.3	14.90	1,127.3				
2428	11/19/17 01:09:05 AM	707.6	14.90	1,126.1				
2429	11/19/17 01:14:05 AM	707.6	14.88	1,126.6				
2430	11/19/17 01:19:05 AM	707.6	14.89	1,126.2				
2431	11/19/17 01:24:05 AM	707.6	14.88	1,126.4				
2432	11/19/17 01:29:05 AM	707.6	14.89	1,126.1				
2433	11/19/17 01:34:05 AM	707.6	14.88	1,126.3				
2434	11/19/17 01:39:05 AM	708.0	14.88	1,126.8				
2435	11/19/17 01:44:05 AM	707.6	14.86	1,126.7				
2436	11/19/17 01:49:05 AM	708.3	14.88	1,127.2				
2437	11/19/17 01:54:05 AM	708.3	14.88	1,127.1				
2438	11/19/17 01:59:05 AM	708.3	14.88	1,127.0				
2439	11/19/17 02:04:05 AM	708.0	14.88	1,126.5				
2440	11/19/17 02:09:05 AM	707.6	14.86	1,126.3				
2441	11/19/17 02:14:05 AM	707.2	14.85	1,125.9				
2442	11/19/17 02:19:05 AM	706.8	14.86	1,124.9				
2443	11/19/17 02:24:05 AM	707.2	14.86	1,125.5				
2444	11/19/17 02:29:05 AM	706.8	14.88	1,124.2				
2445	11/19/17 02:34:05 AM	706.4	14.86	1,124.1				
2446	11/19/17 02:39:05 AM	706.0	14.86	1,123.3				
2447	11/19/17 02:44:05 AM	705.6	14.88	1,122.1				
2448	11/19/17 02:49:05 AM	705.7	14.86	1,122.7				
2449	11/19/17 02:54:05 AM	705.3	14.86	1,122.0				
2450	11/19/17 02:59:05 AM	705.6	14.88	1,121.9				
2451	11/19/17 03:04:05 AM	705.3	14.86	1,121.9				
2452	11/19/17 03:09:05 AM	704.9	14.86	1,121.2				
2453	11/19/17 03:14:05 AM	704.5	14.86	1,120.4				
2454	11/19/17 03:19:05 AM	704.5	14.86	1,120.4				
2455	11/19/17 03:24:05 AM	704.5	14.86	1,120.3				
2456	11/19/17 03:29:05 AM	704.1	14.86	1,119.6				
2457	11/19/17 03:34:05 AM	703.7	14.85	1,119.2				
2458	11/19/17 03:39:05 AM	704.1	14.85	1,119.7				
2459	11/19/17 03:44:05 AM	703.7	14.85	1,119.0				
2460	11/19/17 03:49:05 AM	703.7	14.85	1,118.9				
2461	11/19/17 03:54:05 AM	703.4	14.84	1,118.7				
2462	11/19/17 03:59:05 AM	703.0	14.84	1,118.0				
2463	11/19/17 04:04:05 AM	702.6	14.84	1,117.2				
2464	11/19/17 04:09:05 AM	702.6	14.83	1,117.4				
2465	11/19/17 04:14:05 AM	702.6	14.84	1,117.1				
2466	11/19/17 04:19:05 AM	702.2	14.83	1,116.7				
2467	11/19/17 04:24:05 AM	701.8	14.83	1,116.0				
2468	11/19/17 04:29:05 AM	701.4	14.82	1,115.5				
2469	11/19/17 04:34:05 AM	701.1	14.82	1,115.0				
2470	11/19/17 04:39:05 AM	700.7	14.80	1,114.8				
2471	11/19/17 04:44:05 AM	700.3	14.80	1,114.1				
2472	11/19/17 04:49:05 AM	699.9	14.79	1,113.7				
2473	11/19/17 04:54:05 AM	699.5	14.80	1,112.7				
2474	11/19/17 04:59:05 AM	699.5	14.79	1,112.9				
2475	11/19/17 05:04:05 AM	699.1	14.79	1,112.2				
2476	11/19/17 05:09:05 AM	699.1	14.79	1,112.1				
2477	11/19/17 05:14:05 AM	698.8	14.79	1,111.6				
2478	11/19/17 05:19:05 AM	698.4	14.78	1,111.1				
